Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
BTC	BTC: MUT AMP HOMDEL;	3	0.8%
DNM1	DNM1: MUT AMP HOMDEL;	3	0.8%
EPGN	EPGN: MUT AMP HOMDEL;	3	0.8%
AIMP1	AIMP1: MUT AMP HOMDEL;	3	0.8%
AIMP2	AIMP2: MUT AMP HOMDEL;	3	0.8%
CCT8	CCT8: MUT AMP HOMDEL;	3	0.8%
CDK1	CDK1: MUT AMP HOMDEL;	3	0.8%
FUS	FUS: MUT AMP HOMDEL;	3	0.8%
GTF2H1	GTF2H1: MUT AMP HOMDEL;	3	0.8%
ERCC6	ERCC6: MUT AMP HOMDEL;	3	0.8%
CDC20	CDC20: MUT AMP HOMDEL;	3	0.8%
EPO	EPO: MUT AMP HOMDEL;	3	0.8%
H2AZ1	H2AZ1: MUT AMP HOMDEL;	3	0.8%
FBXL19	FBXL19: MUT AMP HOMDEL;	3	0.8%
COPB1	COPB1: MUT AMP HOMDEL;	3	0.8%
ACTR1A	ACTR1A: MUT AMP HOMDEL;	3	0.8%
BUD13	BUD13: MUT AMP HOMDEL;	3	0.8%
HAUS2	HAUS2: MUT AMP HOMDEL;	3	0.8%
AJUBA	AJUBA: MUT AMP HOMDEL;	3	0.8%
GTF2A1	GTF2A1: MUT AMP HOMDEL;	3	0.8%
DDX21	DDX21: MUT AMP HOMDEL;	3	0.8%
CNN3	CNN3: MUT AMP HOMDEL;	3	0.8%
EIF3K	EIF3K: MUT AMP HOMDEL;	3	0.8%
CCNT1	CCNT1: MUT AMP HOMDEL;	3	0.8%
COPZ1	COPZ1: MUT AMP HOMDEL;	3	0.8%
DYNC1LI2	DYNC1LI2: MUT AMP HOMDEL;	3	0.8%
B9D2	B9D2: MUT AMP HOMDEL;	3	0.8%
HAUS4	HAUS4: MUT AMP HOMDEL;	3	0.8%
HAUS5	HAUS5: MUT AMP HOMDEL;	3	0.8%
HAUS6	HAUS6: MUT AMP HOMDEL;	3	0.8%
DENND1A	DENND1A: MUT AMP HOMDEL;	3	0.8%
GTF2H2	GTF2H2: MUT AMP HOMDEL;	3	0.8%
DDX47	DDX47: MUT AMP HOMDEL;	3	0.8%
HERC5	HERC5: MUT AMP HOMDEL;	3	0.8%
CENPT	CENPT: MUT AMP HOMDEL;	3	0.8%
CXXC1	CXXC1: MUT AMP HOMDEL;	3	0.8%
EXOSC7	EXOSC7: MUT AMP HOMDEL;	3	0.8%
DNA2	DNA2: MUT AMP HOMDEL;	3	0.8%
ANAPC13	ANAPC13: MUT AMP HOMDEL;	3	0.8%
ANAPC5	ANAPC5: MUT AMP HOMDEL;	3	0.8%
GRIK5	GRIK5: MUT AMP HOMDEL;	3	0.8%
BTBD6	BTBD6: MUT AMP HOMDEL;	3	0.8%
ASB17	ASB17: MUT AMP HOMDEL;	3	0.8%
FBXO27	FBXO27: MUT AMP HOMDEL;	3	0.8%
CDK7	CDK7: MUT AMP HOMDEL;	2	0.5%
AAAS	AAAS: MUT AMP HOMDEL;	2	0.5%
CDCA8	CDCA8: MUT AMP HOMDEL;	2	0.5%
ALPI	ALPI: MUT AMP HOMDEL;	2	0.5%
ACTR3	ACTR3: MUT AMP HOMDEL;	2	0.5%
CLTA	CLTA: MUT AMP HOMDEL;	2	0.5%
EREG	EREG: MUT AMP HOMDEL;	2	0.5%
FNBP1L	FNBP1L: MUT AMP HOMDEL;	2	0.5%
GABARAPL2	GABARAPL2: MUT AMP HOMDEL;	2	0.5%
