Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
GAB1	GAB1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
EPOR	EPOR: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
CLEC1B	CLEC1B: MUT AMP HOMDEL EXP>=2 EXP<=-2;	14	4%
CD3G	CD3G: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
WNT5A	WNT5A: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
INPP5K	INPP5K: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
ITK	ITK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
ERG28	ERG28: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
HYLS1	HYLS1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	13	4%
NTRK2	NTRK2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
PIK3R3	PIK3R3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
GNAO1	GNAO1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
BDNF	BDNF: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
DAPP1	DAPP1: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
C1S	C1S: MUT AMP HOMDEL EXP>=2 EXP<=-2;	12	3%
BTK	BTK: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
BSG	BSG: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
GRAP2	GRAP2: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
FGF7	FGF7: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
TRPC3	TRPC3: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
CD22	CD22: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
KISS1R	KISS1R: MUT AMP HOMDEL EXP>=2 EXP<=-2;	11	3%
