Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
ANAPC2	ANAPC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
GATA1	GATA1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
ETF1	ETF1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
FBXL19	FBXL19: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
COPB1	COPB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
ACTR1A	ACTR1A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
ESPL1	ESPL1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
GTF2H4	GTF2H4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
CALD1	CALD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
CENPC	CENPC: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
CGN	CGN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
DCTN4	DCTN4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
G3BP1	G3BP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
FOLR1	FOLR1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
ERCC3	ERCC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
ASB8	ASB8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
DCUN1D4	DCUN1D4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
CACNA2D3	CACNA2D3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	3%
FIP1L1	FIP1L1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
FCHO2	FCHO2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
H4C1	H4C1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
H4C3	H4C3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
ESR2	ESR2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
H2AC16	H2AC16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
CPSF6	CPSF6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
ASB10	ASB10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
ANAPC13	ANAPC13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
CHAF1B	CHAF1B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
GFM2	GFM2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
CATSPER3	CATSPER3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
CATSPER4	CATSPER4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
DTL	DTL: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
CENPW	CENPW: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	3%
DDX3X	DDX3X: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
DNAJC6	DNAJC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
FNBP1	FNBP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
ELOB	ELOB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
H2AC14	H2AC14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
H4C11	H4C11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
GNA13	GNA13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
EBNA1BP2	EBNA1BP2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
FGF8	FGF8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
H3C14	H3C14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
ATF2	ATF2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
H2AC6	H2AC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
H3C12	H3C12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
EIF3K	EIF3K: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
CD55	CD55: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
COPE	COPE: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
DCTN5	DCTN5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
CCNT2	CCNT2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
ELL	ELL: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
EPB41L5	EPB41L5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
CENPL	CENPL: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
CENPM	CENPM: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
ANAPC10	ANAPC10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
FCGR3A	FCGR3A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
CACNG7	CACNG7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
ASB17	ASB17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	2.8%
EPS15L1	EPS15L1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
DNAJA2	DNAJA2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H4C8	H4C8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H4-16	H4-16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
EXOSC2	EXOSC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
BIRC3	BIRC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H2BC7	H2BC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H2AW	H2AW: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
CIRBP	CIRBP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H3C3	H3C3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
H3C7	H3C7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
FBXL5	FBXL5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
BAZ1B	BAZ1B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
GTF2A1	GTF2A1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
DDX21	DDX21: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
EPC1	EPC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
FMNL2	FMNL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
DCUN1D1	DCUN1D1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
FBXO40	FBXO40: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
DYNC1LI2	DYNC1LI2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
CEP131	CEP131: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
HAUS5	HAUS5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
EXOSC7	EXOSC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
ASB2	ASB2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
COMMD9	COMMD9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
CCNF	CCNF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
CACNB4	CACNB4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
ASB1	ASB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	17	2.7%
ANXA6	ANXA6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
DLST	DLST: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
GEMIN7	GEMIN7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
AK2	AK2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
HIP1R	HIP1R: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
DHX15	DHX15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H4C2	H4C2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H4C4	H4C4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H4C13	H4C13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
BMI1	BMI1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ERCC2	ERCC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ASB11	ASB11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ABRAXAS1	ABRAXAS1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H2AC7	H2AC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H2BC3	H2BC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H2BC13	H2BC13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
H3C4	H3C4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
DCTN3	DCTN3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ARCN1	ARCN1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
CEP41	CEP41: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
GFM1	GFM1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
HERC5	HERC5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
CHCHD1	CHCHD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
EXOSC6	EXOSC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
DNA2	DNA2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ERCC4	ERCC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ANAPC7	ANAPC7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
FBXO9	FBXO9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
FBXO27	FBXO27: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	16	2.5%
ELAVL1	ELAVL1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
ALYREF	ALYREF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
HDAC4	HDAC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
AMPD3	AMPD3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CLTB	CLTB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
FNBP1L	FNBP1L: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
FARSB	FARSB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H4C12	H4C12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2BU1	H2BU1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
COPB2	COPB2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CUL2	CUL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CKAP5	CKAP5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
BRCC3	BRCC3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2BC5	H2BC5: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2BC6	H2BC6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2BC12	H2BC12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2BC17	H2BC17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
GABARAPL1	GABARAPL1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
ACTG2	ACTG2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2AJ	H2AJ: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H3C2	H3C2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
ASB15	ASB15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
FBXL18	FBXL18: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CNN3	CNN3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CCNT1	CCNT1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
CAPZA3	CAPZA3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
BLNK	BLNK: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
ASB4	ASB4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
EEFSEC	EEFSEC: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
GTF2A2	GTF2A2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	15	2.4%
H2AX	H2AX: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
BANF1	BANF1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
AP2A1	AP2A1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CTTN	CTTN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
AAK1	AAK1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
ARPC4	ARPC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
BUB3	BUB3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
DDX23	DDX23: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H4C9	H4C9: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CENPQ	CENPQ: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
DCUN1D3	DCUN1D3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
GSPT1	GSPT1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CENPA	CENPA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H2AC11	H2AC11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H2BC8	H2BC8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H2BC10	H2BC10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H2BC11	H2BC11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H2BC14	H2BC14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
COPS8	COPS8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
H3C10	H3C10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CSNK1D	CSNK1D: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
EXO1	EXO1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CENPI	CENPI: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
EIF4H	EIF4H: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
ANAPC1	ANAPC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
GCFC2	GCFC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CATSPERD	CATSPERD: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
POLR1G	POLR1G: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
FRS2	FRS2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
FLT3LG	FLT3LG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CATSPERB	CATSPERB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
CATSPERG	CATSPERG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
ASB14	ASB14: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	2.2%
FBXL12	FBXL12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
HBEGF	HBEGF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
HDAC10	HDAC10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
CKB	CKB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
EPO	EPO: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
ASB16	ASB16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
H2AC13	H2AC13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
H2AC17	H2AC17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
FBXL22	FBXL22: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
COPZ2	COPZ2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
FKBP1B	FKBP1B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
COMMD1	COMMD1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
ELOA3BP	ELOA3BP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
ELOA3DP	ELOA3DP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
ELOA3P	ELOA3P: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
FBXL8	FBXL8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
CDC26	CDC26: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
EPOR	EPOR: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	13	2.1%
DNAJB1	DNAJB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
COMMD3	COMMD3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
ALPI	ALPI: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
ACTR2	ACTR2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
EGF	EGF: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
GREB1	GREB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
H2AZ1	H2AZ1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
H2AC15	H2AC15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
CHRNA1	CHRNA1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
H3C6	H3C6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
AJUBA	AJUBA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
ASB12	ASB12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
COPS7B	COPS7B: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
ANP32E	ANP32E: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
B9D2	B9D2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
CD80	CD80: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
GTF2H3	GTF2H3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
DHX37	DHX37: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
CACNG6	CACNG6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	12	1.9%
ACTB	ACTB: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
ACTR3	ACTR3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
ARPC2	ARPC2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
ARRB1	ARRB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
ARRB2	ARRB2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
GABARAPL2	GABARAPL2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
AIMP1	AIMP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
DDX46	DDX46: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
ELP1	ELP1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
FBXL13	FBXL13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
CCDC22	CCDC22: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	11	1.7%
