Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
C1S	C1S: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
PLCE1	PLCE1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	6%
AMBP	AMBP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
AVPR2	AVPR2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
WNT5A	WNT5A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
KDR	KDR: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
SNAI1	SNAI1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
PLCB4	PLCB4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
WASF1	WASF1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
FGF10	FGF10: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
FGF22	FGF22: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
DGKA	DGKA: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
DGKH	DGKH: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
GPR183	GPR183: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
LAT2	LAT2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
TREM2	TREM2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	6%
EPGN	EPGN: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
EREG	EREG: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
BCR	BCR: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	18	6%
