Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
CENPT	CENPT: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	87	8%
CDK1	CDK1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	86	8%
EIF3D	EIF3D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	86	8%
AXL	AXL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	86	8%
FAU	FAU: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	86	8%
FBL	FBL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
DCUN1D5	DCUN1D5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
GTF2H5	GTF2H5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
ASB13	ASB13: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	85	8%
CPNE1	CPNE1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	84	8%
CHRNA2	CHRNA2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	84	8%
CCNF	CCNF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	84	8%
CEP72	CEP72: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	83	8%
DCUN1D2	DCUN1D2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	83	8%
FN1	FN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
EBNA1BP2	EBNA1BP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
CRNKL1	CRNKL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
CEP192	CEP192: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
FARP1	FARP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
COMMD7	COMMD7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
FBXL16	FBXL16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	82	7%
FUS	FUS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	81	7%
ANK3	ANK3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	81	7%
CHD4	CHD4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	81	7%
GPATCH1	GPATCH1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	81	7%
BMS1	BMS1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	81	7%
CCNH	CCNH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	80	7%
DCTN5	DCTN5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	80	7%
COMMD2	COMMD2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	80	7%
DDX20	DDX20: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	79	7%
COPS7A	COPS7A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	79	7%
ANXA1	ANXA1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
COMMD10	COMMD10: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
EXOSC7	EXOSC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	78	7%
EIF3M	EIF3M: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
HAUS6	HAUS6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
DHX35	DHX35: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
FRS2	FRS2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
BTBD6	BTBD6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	77	7%
FCHO2	FCHO2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
GCN1	GCN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
BORA	BORA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
COPZ2	COPZ2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
CWC27	CWC27: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	76	7%
CAND1	CAND1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	75	7%
EIF3L	EIF3L: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	75	7%
CSTF3	CSTF3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	75	7%
CDC26	CDC26: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	75	7%
CDK7	CDK7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
ARPC1A	ARPC1A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
GABARAPL2	GABARAPL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
GTF2H1	GTF2H1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
COPS2	COPS2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
AFF4	AFF4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
GTF2F1	GTF2F1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
CPSF6	CPSF6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
DNAJC8	DNAJC8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
FOLR1	FOLR1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
COMMD6	COMMD6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	74	7%
EXOSC6	EXOSC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	73	7%
ANAPC16	ANAPC16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	73	7%
CCT8	CCT8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
CEP57	CEP57: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
ERCC6	ERCC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
FBXL3	FBXL3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
CACNG6	CACNG6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	72	7%
ELAVL1	ELAVL1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
CPSF2	CPSF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
GTF2F2	GTF2F2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	71	6%
