Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
H2BC17	H2BC17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
CHRNA1	CHRNA1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
FGF16	FGF16: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
ASB4	ASB4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
ASB17	ASB17: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	2.9%
ANXA6	ANXA6: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
H4C3	H4C3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
H4C15	H4C15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
BRD7	BRD7: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
H3C15	H3C15: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
ASB11	ASB11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
H2BC11	H2BC11: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
H2AC19	H2AC19: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
ASB12	ASB12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
CAPZA3	CAPZA3: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
FBXL22	FBXL22: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
FBXW12	FBXW12: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	2.6%
GRIA1	GRIA1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	7	2.3%
GREB1	GREB1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	7	2.3%
GPRC5A	GPRC5A: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	7	2.3%
ANAPC4	ANAPC4: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	7	2.3%
H2AC1	H2AC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	6	1.9%
H2BC1	H2BC1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	5	1.6%
H2AC13	H2AC13: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	4	1.3%
ACTG2	ACTG2: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	4	1.3%
FGF8	FGF8: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	3	1%
ELOA3BP	ELOA3BP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	3	1%
ELOA3DP	ELOA3DP: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	3	1%
CENPX	CENPX: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	3	1%
COPZ1	COPZ1: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	2	0.6%
CMAS	CMAS: MUT AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	1	0.3%
