Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
COMMD6	COMMD6: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	46	4%
H2AX	H2AX: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
ESR2	ESR2: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
DYNC1I2	DYNC1I2: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
DNMBP	DNMBP: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
ASB18	ASB18: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
ABRAXAS1	ABRAXAS1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
EIF3L	EIF3L: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
GRIK5	GRIK5: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	45	4%
EAF2	EAF2: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	44	4%
BLNK	BLNK: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	44	4%
ARRB2	ARRB2: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	43	4%
CIRBP	CIRBP: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	43	4%
FBXL8	FBXL8: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	43	4%
ASB4	ASB4: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	43	4%
CAPZA3	CAPZA3: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	42	4%
FGF16	FGF16: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	42	4%
DNAJB1	DNAJB1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	41	4%
FBXW4	FBXW4: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	41	4%
CD28	CD28: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	41	4%
FKBP1B	FKBP1B: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	40	4%
ASB2	ASB2: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	40	4%
CACNA2D3	CACNA2D3: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	40	4%
FGF8	FGF8: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	39	4%
GABARAP	GABARAP: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	39	4%
ELOA3P	ELOA3P: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	39	4%
ASB14	ASB14: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	39	4%
FBXW12	FBXW12: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	39	4%
ASB16	ASB16: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	37	3%
FBXL15	FBXL15: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	37	3%
H4C13	H4C13: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
EPO	EPO: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
CHRNA1	CHRNA1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
GTF2A1	GTF2A1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
FBXL22	FBXL22: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
CC2D2A	CC2D2A: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	35	3%
AMPD1	AMPD1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	34	3%
EGF	EGF: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	34	3%
HBEGF	HBEGF: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	34	3%
H4C6	H4C6: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	34	3%
GRIA1	GRIA1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	34	3%
EPGN	EPGN: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	33	3%
H2BC14	H2BC14: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	33	3%
DDX17	DDX17: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	32	3%
ASB15	ASB15: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	27	2.5%
CATSPERD	CATSPERD: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	27	2.5%
CKB	CKB: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	26	2.4%
CACNG7	CACNG7: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	26	2.4%
H2AC1	H2AC1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	24	2.2%
ASB11	ASB11: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	23	2.1%
H2AB1	H2AB1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	21	1.9%
H2BC1	H2BC1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	20	1.8%
ASB5	ASB5: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	19	1.8%
H2AC13	H2AC13: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	14	1.3%
FBXO40	FBXO40: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	10	0.9%
AIMP1	AIMP1: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	0.8%
ASB10	ASB10: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	9	0.8%
ALPI	ALPI: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	8	0.7%
ELOA3BP	ELOA3BP: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	5	0.5%
ELOA3DP	ELOA3DP: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	5	0.5%
H4C15	H4C15: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	0	0%
H3C14	H3C14: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	0	0%
H2AC19	H2AC19: MUT FUSION AMP HOMDEL PROT>=2 PROT<=-2 EXP>=2 EXP<=-2;	0	0%
